id,date_time,date_time_of_next_variable_1,hours_until_next,date_time_of_next_variable_2,hours_until_next_2,score,ScoreCategory,accesscomplexity,confidentialityimpact,integrityimpact,availabilityimpact
CVE-2006-0444,1/26/2006 17:03:00,1/26/2006 17:03:00,0,1/26/2006 19:03:00,2,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0445,1/26/2006 17:03:00,1/26/2006 19:03:00,2,1/26/2006 19:03:00,0,4,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0439,1/26/2006 17:03:00,1/26/2006 17:03:00,0,1/26/2006 17:03:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0440,1/26/2006 17:03:00,1/26/2006 17:03:00,0,1/26/2006 17:03:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0442,1/26/2006 17:03:00,1/26/2006 17:03:00,0,1/26/2006 17:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0443,1/26/2006 17:03:00,1/26/2006 17:03:00,0,1/26/2006 17:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0449,1/26/2006 19:03:00,1/26/2006 19:03:00,0,1/27/2006 18:03:00,23,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0450,1/26/2006 19:03:00,1/27/2006 18:03:00,23,1/27/2006 18:03:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0446,1/26/2006 19:03:00,1/26/2006 19:03:00,0,1/26/2006 19:03:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0465,1/27/2006 18:03:00,1/27/2006 18:03:00,0,1/30/2006 13:03:00,67,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0466,1/27/2006 18:03:00,1/30/2006 13:03:00,67,1/30/2006 21:03:00,8,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0461,1/27/2006 18:03:00,1/27/2006 18:03:00,0,1/27/2006 18:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0463,1/27/2006 18:03:00,1/27/2006 18:03:00,0,1/27/2006 18:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0469,1/30/2006 13:03:00,1/30/2006 21:03:00,8,1/30/2006 21:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0043,1/30/2006 21:03:00,1/30/2006 21:03:00,0,1/31/2006 6:03:00,9,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0467,1/30/2006 21:03:00,1/31/2006 6:03:00,9,1/31/2006 6:03:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0479,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 13:03:00,7,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0480,1/31/2006 6:03:00,1/31/2006 13:03:00,7,1/31/2006 15:03:00,2,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0470,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 6:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0471,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 6:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0472,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 6:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0473,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 6:03:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0475,1/31/2006 6:03:00,1/31/2006 6:03:00,0,1/31/2006 6:03:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0481,1/31/2006 13:03:00,1/31/2006 15:03:00,2,1/31/2006 21:02:00,5.98333333333333,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0484,1/31/2006 15:03:00,1/31/2006 21:02:00,5.98333333333333,1/31/2006 21:02:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0495,1/31/2006 21:02:00,1/31/2006 21:02:00,0,2/1/2006 15:46:00,18.7333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0496,1/31/2006 21:02:00,2/1/2006 15:46:00,18.7333333333333,2/1/2006 17:02:00,1.26666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0485,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0486,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0487,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0489,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0493,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0494,1/31/2006 21:02:00,1/31/2006 21:02:00,0,1/31/2006 21:02:00,0,4.3,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0498,2/1/2006 15:46:00,2/1/2006 17:02:00,1.26666666666667,2/1/2006 17:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0503,2/1/2006 17:02:00,2/1/2006 17:02:00,0,2/1/2006 18:02:00,1,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0504,2/1/2006 17:02:00,2/1/2006 18:02:00,1,2/1/2006 18:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0499,2/1/2006 17:02:00,2/1/2006 17:02:00,0,2/1/2006 17:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0501,2/1/2006 17:02:00,2/1/2006 17:02:00,0,2/1/2006 17:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0509,2/1/2006 18:02:00,2/1/2006 18:02:00,0,2/2/2006 6:02:00,12,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0511,2/1/2006 18:02:00,2/2/2006 6:02:00,12,2/2/2006 6:02:00,0,4.3,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0505,2/1/2006 18:02:00,2/1/2006 18:02:00,0,2/1/2006 18:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0506,2/1/2006 18:02:00,2/1/2006 18:02:00,0,2/1/2006 18:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0507,2/1/2006 18:02:00,2/1/2006 18:02:00,0,2/1/2006 18:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0508,2/1/2006 18:02:00,2/1/2006 18:02:00,0,2/1/2006 18:02:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0525,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 15:06:00,9.06666666666667,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0528,2/2/2006 6:02:00,2/2/2006 15:06:00,9.06666666666667,2/2/2006 15:06:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0433,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 6:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0518,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0519,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 6:02:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0521,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0524,2/2/2006 6:02:00,2/2/2006 6:02:00,0,2/2/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0529,2/2/2006 15:06:00,2/2/2006 15:06:00,0,2/2/2006 17:02:00,1.93333333333333,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0530,2/2/2006 15:06:00,2/2/2006 17:02:00,1.93333333333333,2/2/2006 17:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0295,2/2/2006 15:06:00,2/2/2006 15:06:00,0,2/2/2006 15:06:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0296,2/2/2006 15:06:00,2/2/2006 15:06:00,0,2/2/2006 15:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0298,2/2/2006 17:02:00,2/2/2006 18:06:00,1.06666666666667,2/3/2006 19:06:00,25,5.8,2,MEDIUM,PARTIAL,NONE,PARTIAL
CVE-2006-0297,2/2/2006 17:02:00,2/2/2006 17:02:00,0,2/2/2006 18:06:00,1.06666666666667,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0299,2/2/2006 18:06:00,2/3/2006 19:06:00,25,2/3/2006 19:06:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0535,2/3/2006 19:06:00,2/3/2006 19:06:00,0,2/3/2006 21:02:00,1.93333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0536,2/3/2006 19:06:00,2/3/2006 21:02:00,1.93333333333333,2/3/2006 21:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0532,2/3/2006 19:06:00,2/3/2006 19:06:00,0,2/3/2006 19:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0533,2/3/2006 19:06:00,2/3/2006 19:06:00,0,2/3/2006 19:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0534,2/3/2006 19:06:00,2/3/2006 19:06:00,0,2/3/2006 19:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0541,2/3/2006 21:02:00,2/3/2006 21:02:00,0,2/6/2006 17:02:00,68,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0543,2/3/2006 21:02:00,2/6/2006 17:02:00,68,2/6/2006 17:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0539,2/3/2006 21:02:00,2/3/2006 21:02:00,0,2/3/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0437,2/6/2006 17:02:00,2/6/2006 17:02:00,0,2/6/2006 18:02:00,1,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0438,2/6/2006 17:02:00,2/6/2006 18:02:00,1,2/6/2006 18:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0562,2/6/2006 18:02:00,2/6/2006 18:02:00,0,2/7/2006 13:06:00,19.0666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0566,2/6/2006 18:02:00,2/7/2006 13:06:00,19.0666666666667,2/7/2006 13:06:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0513,2/6/2006 18:02:00,2/6/2006 18:02:00,0,2/6/2006 18:02:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0574,2/7/2006 13:06:00,2/7/2006 15:02:00,1.93333333333333,2/7/2006 20:02:00,5,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0573,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 15:02:00,1.93333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0454,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 13:06:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0567,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 13:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0568,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 13:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0569,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 13:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0571,2/7/2006 13:06:00,2/7/2006 13:06:00,0,2/7/2006 13:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0575,2/7/2006 15:02:00,2/7/2006 20:02:00,5,2/7/2006 20:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0593,2/7/2006 20:02:00,2/7/2006 21:18:00,1.26666666666667,2/8/2006 18:02:00,20.7333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0590,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 21:18:00,1.26666666666667,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0580,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 20:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0581,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 20:02:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0585,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 20:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0587,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 20:02:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0589,2/7/2006 20:02:00,2/7/2006 20:02:00,0,2/7/2006 20:02:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0023,2/7/2006 21:18:00,2/8/2006 18:02:00,20.7333333333333,2/8/2006 18:02:00,0,4.3,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0609,2/8/2006 18:02:00,2/8/2006 19:02:00,1,2/8/2006 21:02:00,2,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0605,2/8/2006 18:02:00,2/8/2006 18:02:00,0,2/8/2006 19:02:00,1,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0603,2/8/2006 18:02:00,2/8/2006 18:02:00,0,2/8/2006 18:02:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0612,2/8/2006 19:02:00,2/8/2006 21:02:00,2,2/8/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0620,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/9/2006 13:06:00,16.0666666666667,6.2,2,HIGH,COMPLETE,COMPLETE,COMPLETE
CVE-2006-0622,2/8/2006 21:02:00,2/9/2006 13:06:00,16.0666666666667,2/9/2006 14:06:00,1,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2006-0613,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-0614,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0615,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-0616,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-0617,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-0618,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0619,2/8/2006 21:02:00,2/8/2006 21:02:00,0,2/8/2006 21:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0625,2/9/2006 13:06:00,2/9/2006 14:06:00,1,2/10/2006 6:02:00,15.9333333333333,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0627,2/9/2006 14:06:00,2/10/2006 6:02:00,15.9333333333333,2/10/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0643,2/10/2006 6:02:00,2/11/2006 6:02:00,24,2/13/2006 6:06:00,48.0666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0642,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/11/2006 6:02:00,24,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0629,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,5.1,2,HIGH,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0630,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0631,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0632,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0633,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0634,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0635,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0638,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0639,2/10/2006 6:02:00,2/10/2006 6:02:00,0,2/10/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0646,2/11/2006 6:02:00,2/13/2006 6:06:00,48.0666666666667,2/13/2006 6:06:00,0,4.4,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0663,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 17:02:00,10.9333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0664,2/13/2006 6:06:00,2/13/2006 17:02:00,10.9333333333333,2/13/2006 17:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0599,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0600,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0647,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0648,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0649,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0650,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0652,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0655,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0656,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0658,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0659,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0660,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
CVE-2006-0661,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0662,2/13/2006 6:06:00,2/13/2006 6:06:00,0,2/13/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0675,2/13/2006 17:02:00,2/13/2006 17:02:00,0,2/14/2006 14:06:00,21.0666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0676,2/13/2006 17:02:00,2/14/2006 14:06:00,21.0666666666667,2/14/2006 14:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0670,2/13/2006 17:02:00,2/13/2006 17:02:00,0,2/13/2006 17:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0674,2/13/2006 17:02:00,2/13/2006 17:02:00,0,2/13/2006 17:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0553,2/14/2006 14:06:00,2/14/2006 15:02:00,.933333333333333,2/14/2006 17:06:00,2.06666666666667,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0013,2/14/2006 14:06:00,2/14/2006 14:06:00,0,2/14/2006 15:02:00,.933333333333333,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0004,2/14/2006 15:02:00,2/14/2006 17:06:00,2.06666666666667,2/14/2006 17:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0451,2/14/2006 17:06:00,2/14/2006 17:06:00,0,2/14/2006 19:02:00,1.93333333333333,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0452,2/14/2006 17:06:00,2/14/2006 19:02:00,1.93333333333333,2/14/2006 19:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0683,2/14/2006 19:02:00,2/14/2006 19:02:00,0,2/15/2006 6:06:00,11.0666666666667,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0687,2/14/2006 19:02:00,2/15/2006 6:06:00,11.0666666666667,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0680,2/14/2006 19:02:00,2/14/2006 19:02:00,0,2/14/2006 19:02:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0682,2/14/2006 19:02:00,2/14/2006 19:02:00,0,2/14/2006 19:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0715,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 16:02:00,9.93333333333333,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0717,2/15/2006 6:06:00,2/15/2006 16:02:00,9.93333333333333,2/15/2006 17:06:00,1.06666666666667,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0666,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,4.9,2,LOW,NONE,NONE,COMPLETE
CVE-2006-0689,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0691,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0694,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0699,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0700,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0701,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0702,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0703,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0705,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,6.5,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0706,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0707,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,PARTIAL,NONE,NONE
CVE-2006-0711,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0712,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0713,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0714,2/15/2006 6:06:00,2/15/2006 6:06:00,0,2/15/2006 6:06:00,0,5,2,LOW,NONE,PARTIAL,NONE
CVE-2006-0718,2/15/2006 16:02:00,2/15/2006 17:06:00,1.06666666666667,2/16/2006 6:02:00,12.9333333333333,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0455,2/15/2006 17:06:00,2/16/2006 6:02:00,12.9333333333333,2/16/2006 6:02:00,0,4.6,2,LOW,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0734,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 20:02:00,14,4,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0735,2/16/2006 6:02:00,2/16/2006 20:02:00,14,2/16/2006 20:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0725,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 6:02:00,0,6.8,2,MEDIUM,PARTIAL,PARTIAL,PARTIAL
CVE-2006-0726,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 6:02:00,0,4.3,2,MEDIUM,NONE,PARTIAL,NONE
CVE-2006-0730,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 6:02:00,0,5,2,LOW,NONE,NONE,PARTIAL
CVE-2006-0731,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 6:02:00,0,4,2,HIGH,PARTIAL,PARTIAL,NONE
CVE-2006-0732,2/16/2006 6:02:00,2/16/2006 6:02:00,0,2/16/2006 6:02:00,0,6.4,2,LOW,PARTIAL,PARTIAL,NONE
